queuePosition,routeId,sourceId,selectionMode,selectedKnowledgePointIds,questionType,depthMode,contextMode,legalRouteStatus,verifiedMaxQuestionCount,capacityStatus,qualityStatus,gapCodes,publiclyExposed,bindingIds
,pgc_r03_g5a_u02_5a02_mixed_5cc7efb5be74,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_factor_criterion_multiplication_division_equivalence,mixed,extended,abstract_math,ILLEGAL,0,ILLEGAL_ROUTE_REMOVED_FROM_UI,NOT_APPLICABLE,,true,g5a_u02_5a02::single::kp_g5a_u02_factor_criterion_multiplication_division_equivalence::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_factor_criterion_multiplication_division_equivalence::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_factor_criterion_multiplication_division_equivalence::PIXEL::mixed
,pgc_r03_g5a_u02_5a02_mixed_7ea514e7b5a1,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_factor_criterion_multiplication_division_equivalence,mixed,extended,daily_life,ILLEGAL,0,ILLEGAL_ROUTE_REMOVED_FROM_UI,NOT_APPLICABLE,,true,g5a_u02_5a02::single::kp_g5a_u02_factor_criterion_multiplication_division_equivalence::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_factor_criterion_multiplication_division_equivalence::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_factor_criterion_multiplication_division_equivalence::PIXEL::mixed
,pgc_r03_g5a_u02_5a02_mixed_2f005429a326,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_factor_criterion_multiplication_division_equivalence,mixed,extended,geometry_context,ILLEGAL,0,ILLEGAL_ROUTE_REMOVED_FROM_UI,NOT_APPLICABLE,,true,g5a_u02_5a02::single::kp_g5a_u02_factor_criterion_multiplication_division_equivalence::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_factor_criterion_multiplication_division_equivalence::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_factor_criterion_multiplication_division_equivalence::PIXEL::mixed
30,pgc_r03_g5a_u02_5a02_mixed_29f71ea95f6c,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_factor_enumeration_by_division,mixed,mixed,mixed,LEGAL,8,VERIFIED_LIMITED,DIVERSE_PARAMETER_GENERATOR,CAPACITY_BELOW_20,true,g5a_u02_5a02::single::kp_g5a_u02_factor_enumeration_by_division::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_factor_enumeration_by_division::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_factor_enumeration_by_division::PIXEL::mixed
57,pgc_r03_g5a_u02_5a02_mixed_7f35706aa394,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_factor_enumeration_by_division,mixed,mixed,abstract_math,LEGAL,8,VERIFIED_LIMITED,DIVERSE_PARAMETER_GENERATOR,CAPACITY_BELOW_20,true,g5a_u02_5a02::single::kp_g5a_u02_factor_enumeration_by_division::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_factor_enumeration_by_division::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_factor_enumeration_by_division::PIXEL::mixed
,pgc_r03_g5a_u02_5a02_mixed_af9d6bdd3893,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_factor_enumeration_by_division,mixed,mixed,daily_life,ILLEGAL,0,ILLEGAL_ROUTE_REMOVED_FROM_UI,NOT_APPLICABLE,,true,g5a_u02_5a02::single::kp_g5a_u02_factor_enumeration_by_division::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_factor_enumeration_by_division::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_factor_enumeration_by_division::PIXEL::mixed
,pgc_r03_g5a_u02_5a02_mixed_e4706c1c1ca3,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_factor_enumeration_by_division,mixed,mixed,geometry_context,ILLEGAL,0,ILLEGAL_ROUTE_REMOVED_FROM_UI,NOT_APPLICABLE,,true,g5a_u02_5a02::single::kp_g5a_u02_factor_enumeration_by_division::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_factor_enumeration_by_division::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_factor_enumeration_by_division::PIXEL::mixed
69,pgc_r03_g5a_u02_5a02_mixed_b0b12702bfac,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_factor_enumeration_by_division,mixed,basic,mixed,LEGAL,8,VERIFIED_LIMITED,DIVERSE_PARAMETER_GENERATOR,CAPACITY_BELOW_20,true,g5a_u02_5a02::single::kp_g5a_u02_factor_enumeration_by_division::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_factor_enumeration_by_division::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_factor_enumeration_by_division::PIXEL::mixed
41,pgc_r03_g5a_u02_5a02_mixed_40ab80775d6e,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_factor_enumeration_by_division,mixed,basic,abstract_math,LEGAL,8,VERIFIED_LIMITED,DIVERSE_PARAMETER_GENERATOR,CAPACITY_BELOW_20,true,g5a_u02_5a02::single::kp_g5a_u02_factor_enumeration_by_division::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_factor_enumeration_by_division::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_factor_enumeration_by_division::PIXEL::mixed
,pgc_r03_g5a_u02_5a02_mixed_5a58dffbe158,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_factor_enumeration_by_division,mixed,basic,daily_life,ILLEGAL,0,ILLEGAL_ROUTE_REMOVED_FROM_UI,NOT_APPLICABLE,,true,g5a_u02_5a02::single::kp_g5a_u02_factor_enumeration_by_division::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_factor_enumeration_by_division::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_factor_enumeration_by_division::PIXEL::mixed
,pgc_r03_g5a_u02_5a02_mixed_0bc49f52382f,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_factor_enumeration_by_division,mixed,basic,geometry_context,ILLEGAL,0,ILLEGAL_ROUTE_REMOVED_FROM_UI,NOT_APPLICABLE,,true,g5a_u02_5a02::single::kp_g5a_u02_factor_enumeration_by_division::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_factor_enumeration_by_division::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_factor_enumeration_by_division::PIXEL::mixed
,pgc_r03_g5a_u02_5a02_mixed_aa4d200f30e4,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_factor_enumeration_by_division,mixed,extended,mixed,ILLEGAL,0,ILLEGAL_ROUTE_REMOVED_FROM_UI,NOT_APPLICABLE,,true,g5a_u02_5a02::single::kp_g5a_u02_factor_enumeration_by_division::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_factor_enumeration_by_division::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_factor_enumeration_by_division::PIXEL::mixed
,pgc_r03_g5a_u02_5a02_mixed_f1d4a2d7e83e,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_factor_enumeration_by_division,mixed,extended,abstract_math,ILLEGAL,0,ILLEGAL_ROUTE_REMOVED_FROM_UI,NOT_APPLICABLE,,true,g5a_u02_5a02::single::kp_g5a_u02_factor_enumeration_by_division::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_factor_enumeration_by_division::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_factor_enumeration_by_division::PIXEL::mixed
,pgc_r03_g5a_u02_5a02_mixed_d749d822d039,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_factor_enumeration_by_division,mixed,extended,daily_life,ILLEGAL,0,ILLEGAL_ROUTE_REMOVED_FROM_UI,NOT_APPLICABLE,,true,g5a_u02_5a02::single::kp_g5a_u02_factor_enumeration_by_division::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_factor_enumeration_by_division::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_factor_enumeration_by_division::PIXEL::mixed
,pgc_r03_g5a_u02_5a02_mixed_349c54fb5a58,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_factor_enumeration_by_division,mixed,extended,geometry_context,ILLEGAL,0,ILLEGAL_ROUTE_REMOVED_FROM_UI,NOT_APPLICABLE,,true,g5a_u02_5a02::single::kp_g5a_u02_factor_enumeration_by_division::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_factor_enumeration_by_division::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_factor_enumeration_by_division::PIXEL::mixed
63,pgc_r03_g5a_u02_5a02_mixed_8f8b163cf5d0,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_factor_enumeration_by_multiplication_pairs,mixed,mixed,mixed,LEGAL,8,VERIFIED_LIMITED,DIVERSE_PARAMETER_GENERATOR,CAPACITY_BELOW_20,true,g5a_u02_5a02::single::kp_g5a_u02_factor_enumeration_by_multiplication_pairs::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_factor_enumeration_by_multiplication_pairs::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_factor_enumeration_by_multiplication_pairs::PIXEL::mixed
35,pgc_r03_g5a_u02_5a02_mixed_3682c45e7772,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_factor_enumeration_by_multiplication_pairs,mixed,mixed,abstract_math,LEGAL,8,VERIFIED_LIMITED,DIVERSE_PARAMETER_GENERATOR,CAPACITY_BELOW_20,true,g5a_u02_5a02::single::kp_g5a_u02_factor_enumeration_by_multiplication_pairs::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_factor_enumeration_by_multiplication_pairs::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_factor_enumeration_by_multiplication_pairs::PIXEL::mixed
,pgc_r03_g5a_u02_5a02_mixed_268ff3c5d747,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_factor_enumeration_by_multiplication_pairs,mixed,mixed,daily_life,ILLEGAL,0,ILLEGAL_ROUTE_REMOVED_FROM_UI,NOT_APPLICABLE,,true,g5a_u02_5a02::single::kp_g5a_u02_factor_enumeration_by_multiplication_pairs::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_factor_enumeration_by_multiplication_pairs::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_factor_enumeration_by_multiplication_pairs::PIXEL::mixed
,pgc_r03_g5a_u02_5a02_mixed_3e917ad839e5,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_factor_enumeration_by_multiplication_pairs,mixed,mixed,geometry_context,ILLEGAL,0,ILLEGAL_ROUTE_REMOVED_FROM_UI,NOT_APPLICABLE,,true,g5a_u02_5a02::single::kp_g5a_u02_factor_enumeration_by_multiplication_pairs::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_factor_enumeration_by_multiplication_pairs::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_factor_enumeration_by_multiplication_pairs::PIXEL::mixed
66,pgc_r03_g5a_u02_5a02_mixed_9aa11fabacdb,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_factor_enumeration_by_multiplication_pairs,mixed,basic,mixed,LEGAL,8,VERIFIED_LIMITED,DIVERSE_PARAMETER_GENERATOR,CAPACITY_BELOW_20,true,g5a_u02_5a02::single::kp_g5a_u02_factor_enumeration_by_multiplication_pairs::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_factor_enumeration_by_multiplication_pairs::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_factor_enumeration_by_multiplication_pairs::PIXEL::mixed
81,pgc_r03_g5a_u02_5a02_mixed_dddcf38cc371,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_factor_enumeration_by_multiplication_pairs,mixed,basic,abstract_math,LEGAL,8,VERIFIED_LIMITED,DIVERSE_PARAMETER_GENERATOR,CAPACITY_BELOW_20,true,g5a_u02_5a02::single::kp_g5a_u02_factor_enumeration_by_multiplication_pairs::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_factor_enumeration_by_multiplication_pairs::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_factor_enumeration_by_multiplication_pairs::PIXEL::mixed
,pgc_r03_g5a_u02_5a02_mixed_883c474b14d6,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_factor_enumeration_by_multiplication_pairs,mixed,basic,daily_life,ILLEGAL,0,ILLEGAL_ROUTE_REMOVED_FROM_UI,NOT_APPLICABLE,,true,g5a_u02_5a02::single::kp_g5a_u02_factor_enumeration_by_multiplication_pairs::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_factor_enumeration_by_multiplication_pairs::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_factor_enumeration_by_multiplication_pairs::PIXEL::mixed
,pgc_r03_g5a_u02_5a02_mixed_21930a37693c,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_factor_enumeration_by_multiplication_pairs,mixed,basic,geometry_context,ILLEGAL,0,ILLEGAL_ROUTE_REMOVED_FROM_UI,NOT_APPLICABLE,,true,g5a_u02_5a02::single::kp_g5a_u02_factor_enumeration_by_multiplication_pairs::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_factor_enumeration_by_multiplication_pairs::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_factor_enumeration_by_multiplication_pairs::PIXEL::mixed
,pgc_r03_g5a_u02_5a02_mixed_76caebf5bc6d,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_factor_enumeration_by_multiplication_pairs,mixed,extended,mixed,ILLEGAL,0,ILLEGAL_ROUTE_REMOVED_FROM_UI,NOT_APPLICABLE,,true,g5a_u02_5a02::single::kp_g5a_u02_factor_enumeration_by_multiplication_pairs::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_factor_enumeration_by_multiplication_pairs::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_factor_enumeration_by_multiplication_pairs::PIXEL::mixed
,pgc_r03_g5a_u02_5a02_mixed_3de694eeac0e,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_factor_enumeration_by_multiplication_pairs,mixed,extended,abstract_math,ILLEGAL,0,ILLEGAL_ROUTE_REMOVED_FROM_UI,NOT_APPLICABLE,,true,g5a_u02_5a02::single::kp_g5a_u02_factor_enumeration_by_multiplication_pairs::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_factor_enumeration_by_multiplication_pairs::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_factor_enumeration_by_multiplication_pairs::PIXEL::mixed
,pgc_r03_g5a_u02_5a02_mixed_6d08379a4648,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_factor_enumeration_by_multiplication_pairs,mixed,extended,daily_life,ILLEGAL,0,ILLEGAL_ROUTE_REMOVED_FROM_UI,NOT_APPLICABLE,,true,g5a_u02_5a02::single::kp_g5a_u02_factor_enumeration_by_multiplication_pairs::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_factor_enumeration_by_multiplication_pairs::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_factor_enumeration_by_multiplication_pairs::PIXEL::mixed
,pgc_r03_g5a_u02_5a02_mixed_fcb5300f1799,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_factor_enumeration_by_multiplication_pairs,mixed,extended,geometry_context,ILLEGAL,0,ILLEGAL_ROUTE_REMOVED_FROM_UI,NOT_APPLICABLE,,true,g5a_u02_5a02::single::kp_g5a_u02_factor_enumeration_by_multiplication_pairs::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_factor_enumeration_by_multiplication_pairs::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_factor_enumeration_by_multiplication_pairs::PIXEL::mixed
65,pgc_r03_g5a_u02_5a02_mixed_994af9bc0416,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_factor_pair_order_and_symmetry,mixed,mixed,mixed,LEGAL,8,VERIFIED_LIMITED,DIVERSE_PARAMETER_GENERATOR,CAPACITY_BELOW_20,true,g5a_u02_5a02::single::kp_g5a_u02_factor_pair_order_and_symmetry::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_factor_pair_order_and_symmetry::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_factor_pair_order_and_symmetry::PIXEL::mixed
76,pgc_r03_g5a_u02_5a02_mixed_c5cd7525db98,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_factor_pair_order_and_symmetry,mixed,mixed,abstract_math,LEGAL,8,VERIFIED_LIMITED,DIVERSE_PARAMETER_GENERATOR,CAPACITY_BELOW_20,true,g5a_u02_5a02::single::kp_g5a_u02_factor_pair_order_and_symmetry::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_factor_pair_order_and_symmetry::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_factor_pair_order_and_symmetry::PIXEL::mixed
,pgc_r03_g5a_u02_5a02_mixed_c30153a442c0,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_factor_pair_order_and_symmetry,mixed,mixed,daily_life,ILLEGAL,0,ILLEGAL_ROUTE_REMOVED_FROM_UI,NOT_APPLICABLE,,true,g5a_u02_5a02::single::kp_g5a_u02_factor_pair_order_and_symmetry::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_factor_pair_order_and_symmetry::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_factor_pair_order_and_symmetry::PIXEL::mixed
,pgc_r03_g5a_u02_5a02_mixed_bd2b979ebc23,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_factor_pair_order_and_symmetry,mixed,mixed,geometry_context,ILLEGAL,0,ILLEGAL_ROUTE_REMOVED_FROM_UI,NOT_APPLICABLE,,true,g5a_u02_5a02::single::kp_g5a_u02_factor_pair_order_and_symmetry::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_factor_pair_order_and_symmetry::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_factor_pair_order_and_symmetry::PIXEL::mixed
44,pgc_r03_g5a_u02_5a02_mixed_44c78b232992,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_factor_pair_order_and_symmetry,mixed,basic,mixed,LEGAL,8,VERIFIED_LIMITED,DIVERSE_PARAMETER_GENERATOR,CAPACITY_BELOW_20,true,g5a_u02_5a02::single::kp_g5a_u02_factor_pair_order_and_symmetry::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_factor_pair_order_and_symmetry::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_factor_pair_order_and_symmetry::PIXEL::mixed
28,pgc_r03_g5a_u02_5a02_mixed_1a0befab7c87,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_factor_pair_order_and_symmetry,mixed,basic,abstract_math,LEGAL,8,VERIFIED_LIMITED,DIVERSE_PARAMETER_GENERATOR,CAPACITY_BELOW_20,true,g5a_u02_5a02::single::kp_g5a_u02_factor_pair_order_and_symmetry::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_factor_pair_order_and_symmetry::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_factor_pair_order_and_symmetry::PIXEL::mixed
,pgc_r03_g5a_u02_5a02_mixed_17804728e869,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_factor_pair_order_and_symmetry,mixed,basic,daily_life,ILLEGAL,0,ILLEGAL_ROUTE_REMOVED_FROM_UI,NOT_APPLICABLE,,true,g5a_u02_5a02::single::kp_g5a_u02_factor_pair_order_and_symmetry::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_factor_pair_order_and_symmetry::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_factor_pair_order_and_symmetry::PIXEL::mixed
,pgc_r03_g5a_u02_5a02_mixed_6f904c007c05,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_factor_pair_order_and_symmetry,mixed,basic,geometry_context,ILLEGAL,0,ILLEGAL_ROUTE_REMOVED_FROM_UI,NOT_APPLICABLE,,true,g5a_u02_5a02::single::kp_g5a_u02_factor_pair_order_and_symmetry::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_factor_pair_order_and_symmetry::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_factor_pair_order_and_symmetry::PIXEL::mixed
,pgc_r03_g5a_u02_5a02_mixed_35dd19d80fab,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_factor_pair_order_and_symmetry,mixed,extended,mixed,ILLEGAL,0,ILLEGAL_ROUTE_REMOVED_FROM_UI,NOT_APPLICABLE,,true,g5a_u02_5a02::single::kp_g5a_u02_factor_pair_order_and_symmetry::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_factor_pair_order_and_symmetry::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_factor_pair_order_and_symmetry::PIXEL::mixed
,pgc_r03_g5a_u02_5a02_mixed_43b499431d82,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_factor_pair_order_and_symmetry,mixed,extended,abstract_math,ILLEGAL,0,ILLEGAL_ROUTE_REMOVED_FROM_UI,NOT_APPLICABLE,,true,g5a_u02_5a02::single::kp_g5a_u02_factor_pair_order_and_symmetry::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_factor_pair_order_and_symmetry::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_factor_pair_order_and_symmetry::PIXEL::mixed
,pgc_r03_g5a_u02_5a02_mixed_63ac776941ba,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_factor_pair_order_and_symmetry,mixed,extended,daily_life,ILLEGAL,0,ILLEGAL_ROUTE_REMOVED_FROM_UI,NOT_APPLICABLE,,true,g5a_u02_5a02::single::kp_g5a_u02_factor_pair_order_and_symmetry::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_factor_pair_order_and_symmetry::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_factor_pair_order_and_symmetry::PIXEL::mixed
,pgc_r03_g5a_u02_5a02_mixed_25cf33168743,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_factor_pair_order_and_symmetry,mixed,extended,geometry_context,ILLEGAL,0,ILLEGAL_ROUTE_REMOVED_FROM_UI,NOT_APPLICABLE,,true,g5a_u02_5a02::single::kp_g5a_u02_factor_pair_order_and_symmetry::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_factor_pair_order_and_symmetry::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_factor_pair_order_and_symmetry::PIXEL::mixed
93,pgc_r03_g5a_u02_5a02_mixed_ff85ac7cff13,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_missing_factor_reconstruction,mixed,mixed,mixed,LEGAL,16,VERIFIED_LIMITED,DIVERSE_PARAMETER_GENERATOR,CAPACITY_BELOW_20,true,g5a_u02_5a02::single::kp_g5a_u02_missing_factor_reconstruction::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_missing_factor_reconstruction::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_missing_factor_reconstruction::PIXEL::mixed
24,pgc_r03_g5a_u02_5a02_mixed_11dc78975064,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_missing_factor_reconstruction,mixed,mixed,abstract_math,LEGAL,16,VERIFIED_LIMITED,DIVERSE_PARAMETER_GENERATOR,CAPACITY_BELOW_20,true,g5a_u02_5a02::single::kp_g5a_u02_missing_factor_reconstruction::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_missing_factor_reconstruction::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_missing_factor_reconstruction::PIXEL::mixed
,pgc_r03_g5a_u02_5a02_mixed_988a6b8f72fd,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_missing_factor_reconstruction,mixed,mixed,daily_life,ILLEGAL,0,ILLEGAL_ROUTE_REMOVED_FROM_UI,NOT_APPLICABLE,,true,g5a_u02_5a02::single::kp_g5a_u02_missing_factor_reconstruction::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_missing_factor_reconstruction::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_missing_factor_reconstruction::PIXEL::mixed
,pgc_r03_g5a_u02_5a02_mixed_fec0f4f30b5f,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_missing_factor_reconstruction,mixed,mixed,geometry_context,ILLEGAL,0,ILLEGAL_ROUTE_REMOVED_FROM_UI,NOT_APPLICABLE,,true,g5a_u02_5a02::single::kp_g5a_u02_missing_factor_reconstruction::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_missing_factor_reconstruction::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_missing_factor_reconstruction::PIXEL::mixed
,pgc_r03_g5a_u02_5a02_mixed_85a98298c1a9,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_missing_factor_reconstruction,mixed,basic,mixed,ILLEGAL,0,ILLEGAL_ROUTE_REMOVED_FROM_UI,NOT_APPLICABLE,,true,g5a_u02_5a02::single::kp_g5a_u02_missing_factor_reconstruction::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_missing_factor_reconstruction::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_missing_factor_reconstruction::PIXEL::mixed
,pgc_r03_g5a_u02_5a02_mixed_eaa89a779f98,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_missing_factor_reconstruction,mixed,basic,abstract_math,ILLEGAL,0,ILLEGAL_ROUTE_REMOVED_FROM_UI,NOT_APPLICABLE,,true,g5a_u02_5a02::single::kp_g5a_u02_missing_factor_reconstruction::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_missing_factor_reconstruction::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_missing_factor_reconstruction::PIXEL::mixed
,pgc_r03_g5a_u02_5a02_mixed_83794a32709d,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_missing_factor_reconstruction,mixed,basic,daily_life,ILLEGAL,0,ILLEGAL_ROUTE_REMOVED_FROM_UI,NOT_APPLICABLE,,true,g5a_u02_5a02::single::kp_g5a_u02_missing_factor_reconstruction::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_missing_factor_reconstruction::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_missing_factor_reconstruction::PIXEL::mixed
,pgc_r03_g5a_u02_5a02_mixed_758cdc9d9c22,g5a_u02_5a02,singleKnowledgePoint,kp_g5a_u02_missing_factor_reconstruction,mixed,basic,geometry_context,ILLEGAL,0,ILLEGAL_ROUTE_REMOVED_FROM_UI,NOT_APPLICABLE,,true,g5a_u02_5a02::single::kp_g5a_u02_missing_factor_reconstruction::CLASSIC::mixed|g5a_u02_5a02::single::kp_g5a_u02_missing_factor_reconstruction::FALLBACK_404::mixed|g5a_u02_5a02::single::kp_g5a_u02_missing_factor_reconstruction::PIXEL::mixed
